audio_id,title,language,category
6789874513537f4d2049e4dc,Walmik Karad च्या अटकेनंतर आता Sudarshan Ghule ला लवकरचं अटक होणार ？ घुले नक्की आहे कोण ？ #Beed,Marathi,Entertainment
6789874813537f4d2049e4f3,"Walmik Karad ते Sudarshan Ghule, संतोष देशमुख प्रकरणात 7 जण ताब्यात Krushna Andhale चा नंबर कधी ？",Marathi,Entertainment
6789874c13537f4d2049e50a,Walmik Karad प्रकरण Dhananjay Munde यांना बुडवणार ？ कराड प्रकरणामुळं धनंजय मुंडे अडचणीत कसे सापडलेत？,Marathi,Entertainment
6789875013537f4d2049e521,Walmik Karad मुळं Dhananjay Munde यांचं पालकमंत्रीपद धोक्यात ？ Beed चे पालकमंत्री अजितदादा होणार ？,Marathi,Entertainment
6789875413537f4d2049e538,"Walmik Karad यांची अटक, Dhananjay Munde यांचं राजकीय करीअर पणाला, Suresh Dhas यांनी काय साध्य केलं ？",Marathi,Entertainment
6789875713537f4d2049e54f,"Walmik Karad ला Kej कोर्टाकडून १४ दिवसांची पोलिस कोठडी, वकिलांनी काय युक्तिवाद केला？ रात्री काय घडल",Marathi,Entertainment
6789875b13537f4d2049e566,"Walmik Karad ला हवा आहे हेल्पर,SIT चौकशीत काय समोर आलं？ Ajit dada यांच्यावर सोनावणेंनी काय आरोप केले",Marathi,Entertainment
6789875e13537f4d2049e57d,"Walmik Karad वर मोक्का Dhananjay Munde यांचं मंत्रीपद जाणार ？ Fadnavis, Ajit Pawar काय करणार ？",Marathi,Entertainment
6789876213537f4d2049e594,"Walmik Karad वर हत्या प्रकरणात मोक्का लागला,लगेचचं परळी झाली बंद. कराडच्या आईचंही आंदोलन,काय घडलं ？",Marathi,Entertainment
6789876613537f4d2049e5ab,"Walmik Karad शी संबंध ते स्वपक्षियांचे आरोप, 3 कारणांमुळे Dhananjay Munde यांची विकेट पडणार का ？",Marathi,Entertainment
6789876913537f4d2049e5c2,"Walmik karad याची पत्नी Manjili Karad हीने मनोज जरांगेंकडे न्याय मागितला, अचानक चर्चेत का आली ？#beed",Marathi,Entertainment
6789876c13537f4d2049e5d9,"Yavatmal Crime： सपना पळसकरचा नरबळी दिला, रक्त पिलं नातेवाइकांनी सपनासोबत असं का केलं ？",Marathi,Entertainment
6789877013537f4d2049e5f0,Yemen Nurse Case ： येमेन देशात भारतीय नर्स Nimisha ला फाशीची शिक्षा का झाली ？ भारत आता काय करणार,Marathi,Entertainment
6789877313537f4d2049e607,"अनधिकृत पिस्तुल Licence वरुन धसांचे Kailas Phad, Nikhil Phad यांच्यावर आरोप, फड पितापुत्र आहेत कोण？",Marathi,Entertainment
6789877713537f4d2049e61e,"अमित शहांच्या टीकेला शरद पवारांचं उत्तर, Sharad Pawar vs Amit Shah वादामागं नेमकं राजकारण काय आहे ？",Marathi,Entertainment
6789877a13537f4d2049e635,"आधी टीप दिली, मग अंत्यविधीला आला, Siddharth Sonawane चा Santosh Deshmukh प्रकरणात रोल काय ？",Marathi,Entertainment
6789877e13537f4d2049e64c,चीनच्या नवीन HMPV Virus चा आपल्याला किती धोका？ पुन्हा लॉकडाऊन सारख्या परिस्थितीला सामोरे जावे लागेल？,Marathi,Entertainment
6789878113537f4d2049e663,"ज्यामुळे Walmik Karad पायात चप्पल घालत नाही, Baban Gitte केस कापत नाही,हा गित्ते vs कराड संघर्ष काय？",Marathi,Entertainment
6789878513537f4d2049e67a,"देशमुखांच्या हत्येच्या दिवशी Walmik Karad चा घुले, चाटेला फोन, कराडला पोलिस कोठडी, कोर्टात काय झालं？",Marathi,Entertainment
6789878a13537f4d2049e691,"धस ते जरांगे, बीडच्या मोर्चात Karad ची अटक आणि Dhananjay Munde यांच्या राजीनाम्याची मागणी, काय घडलं",Marathi,Entertainment
6789878c13537f4d2049e6a8,"पैसे आणि तरुण राहण्याची इच्छा, केरळमधल्या Bhagaval Singh आणि Laila Singh ला नरभक्षक कशी बनवून गेली ？",Marathi,Entertainment
6789879013537f4d2049e6bf,"पैसे घेतल्याचा वाद की खोटं बोलल्याचा राग, कृष्णानं Shubhada Kodare ला का मारलं, येरवड्यात काय घडलं ？",Marathi,Entertainment
6789879313537f4d2049e6d6,"प्रदेशाध्यक्ष बदलण्याची Sharad Pawar यांच्याकडं मागणी, तरुण नेतृत्वाआडून Jayant Patil यांना शह ？",Marathi,Entertainment
6789879613537f4d2049e6ed,"बायकोकडून १० लाखांची मागणी, बेकरीच्या मालकीचा वाद, दिल्लीतील Puneet Khurana नं स्वतःला का संपवलं ？",Marathi,Entertainment
6789879913537f4d2049e704,"मारहाण, बंदुकीचा धाक, महिलेची सोलापुरात तक्रार, Sushil Walmik Karad कुठल्या प्रकरणात अडचणीत येणार ？",Marathi,Entertainment
6789879c13537f4d2049e71b,"लोखंडी रॉड ते कत्ती, Santosh Deshmukh यांच्या हत्येसाठी या हत्यारांचा वापर, Video मधून काय समोर आलं？",Marathi,Entertainment
6789879e13537f4d2049e732,सोशल मिडिया वापरण्यासाठी पालकांची परवानगी गरजेची Digital Personal Data Protection Act चे नियम काय ？,Marathi,Entertainment
678987a213537f4d2049e749,"हत्या करुन फ्रीजमध्ये मृतदेह ठेवला, Madhya Pradesh मधलं Pinky Prajapati हत्या प्रकरण आहे काय ？",Marathi,Entertainment
678987a513537f4d2049e76c,"१५०० कोटींची संपत्ती ते हजारो एकरची शेती, Walmik Karad च्या संपत्तीवरुन कोणते आरोप होतायत ？",Marathi,Entertainment
67898d3813537f4d2049e919,"17 साल से Australia मे रह रहा हूँ, अब लगता है अपने भारत वापिस आ जाऊँ, क्या करूँ ？ Bhajan Marg",Hindi,Educational
67898d3b13537f4d2049e930,"2025 आने वाला है, नए साल से ब्रह्मचर्य पालन करना चाहता हूँ क्या करूं？ Bhajan Marg",Hindi,Educational
67898d3e13537f4d2049e947,78 साल की माता जी हैं अब इस उम्र में TV देखती रहती हैं हम क्या करें ？ Bhajan Marg,Hindi,Educational
67898d4013537f4d2049e95e,Cricketer Rahul Tewatia ने जब पूछा खुद और अपने बच्चे को भगवान के मार्ग में कैसे चलाएं ？ Bhajan Marg,Hindi,Educational
67898d4313537f4d2049e975,Exam में Fail होने का डर है तो यह सुनें ! Bhajan Marg,Hindi,Educational
67898d4813537f4d2049e98c,Mental Problems (Depression⧸Anxiety) को जड़ से मिटाने के लिए बहुत सरल उपाय ! ⧸⧸ विस्तृत चर्चा !,Hindi,Educational
67898d4c13537f4d2049e9a3,Paralympic Silver Medalist Yogesh Kathuniya ने महाराज जी से जब पूछा खेल के साथ भगवान कैसे मिलेंगे ？,Hindi,Educational
67898d4f13537f4d2049e9ba,Teacher कहते हैं तुम तुलसी की कंठी और तिलक क्यों लगाते हो तो क्या बोलूँ ？ Bhajan Marg,Hindi,Educational
67898d5213537f4d2049e9d1,WWE Wrestler Rinku Rajput (Veer Mahaan) महाराज जी से बात करते हुए क्यों हुए भावुक ？ Bhajan Marg,Hindi,Educational
67898d5413537f4d2049e9e8,"अगर जीवन भजन के लिए मिला है तो बच्चों को लिखाना, पढ़ाना, नौकरी के मार्ग में क्यों लगाएं？ Bhajan Marg",Hindi,Educational
